User ID,Predicts
A1BH1VKHCYHGPR,"B01A982YRO,B000PY9HG4,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,"
A34TNH973Q9XT0,"B01DOZ5AA2,B00O9E4JBO,B001NZ1OWO,B000LD3J3Q,B00TKOK5KC,B01CP39M4O,B0058YKIA0,B01G2LKQTK,B002SQ6K1M,B004XMAVFA,"
AXKYN0CWHATE2,"B01BM67SPU,B001P3QHHG,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,"
A37UX46Q3OVSAC,"B00DX7QL2S,B016KDZHCG,B01B4OIJ6M,B00OMLC9HA,B00JRW7QCC,B00QPNKVGY,B003BT6HMW,B00G193SGW,B001EGP680,B001FYZAWS,"
A3N4CUW4UYC9I3,"B00KSS3MJ0,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,B001B271Q2,"
A2JZ8T64YZDQSI,"B000EM9CU8,B00J5KDCO2,B00SNM5US4,B0058QM77K,B000O7NP38,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,"
A2TPFWN9C6LY4W,"B00HX3KZFC,B00940L86C,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,"
A3IE9F9PFLNUYN,"B00M0V3D7Y,B0001EKVCW,B001O1K3I8,B000NG80GM,B000142FVW,B01DSY86YG,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,"
A3TNM3C9ENUCFW,"B015WFNLR6,B00C1RWL16,B008XWXZ9U,B003YC8NS2,B00YHMQDC6,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,"
A2IQ2DVZK4YZCW,"B0015ZC124,B008MAPGEK,B00BJ5XCBE,B0006PJRRG,B0006PJRVM,B01B4OIJ6M,B005CVGJFM,B001EGP680,B00DX7QL2S,B00JRW7QCC,"
A8QYRG7TW491B,"B000CQYJ4U,B004SGZ610,B00G0IKDWG,B000TUNMW4,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,"
AI133BDJHFORJ,"B00KYCLTCM,B001QTLNK0,B001NZF2Q8,B01B4OIJ62,B004IZA3YG,B000ADDVFI,B009S7H0UE,B0001EKVGS,B00PX78KPM,B000PHZ7GK,"
A2XFOE9KPMXELR,"B00172I5IE,B00R3PZK14,B001VJVP0S,B00AAV845M,B0015ZC0W0,B00II27SSO,B00WVOS6EK,B00FF77IQC,B001MF3FMW,B01CEJLJOK,"
A32JPW72EQDG1X,"B001EGP680,B00DX7QL2S,B00JRW7QCC,B016KDZHCG,B01B4OIJ6M,B005CVGJFM,B00OMLC9HA,B01CP39HMG,B01AZR97RE,B00QA29O2C,"
A24L28AJZKXALL,"B0002ZW5UQ,B000EMDK2Y,B001O51GUI,B008H6N7TU,B000CNTT9I,B00G6H88FK,B00ZVFKY14,B0013U0EYI,B001EGP680,B0015ZAOLY,"
A3KWR8J6CUUU63,"B00203MPJY,B00ZE3SSSO,B0010JREC2,B00B95PWFS,B01GOZ61O8,B001EGP680,B00DX7QL2S,B00JRW7QCC,B001NZ1OWO,B00TKOK5KC,"
ARYSDAZNRXN6G,"B00JZ2AURM,B00F9JGPTW,B00ZY65RUI,B00021D2Z2,B0161ZC5GY,B004DQ0D1I,B00G193RVI,B0025YVBG6,B0037MIMLW,B000V3ME6Y,"
A23OEXX9JTOJZY,"B008VKEA9I,B00203MPJY,B0010JREC2,B00B95PWFS,B00C8FVXQA,B00F6XZVXC,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,"
A141R97FHSSUQ0,"B000ADDVFI,B009S7H0UE,B000PHZ7GK,B0065I8MC4,B004JKNYL4,B0001Z66UM,B01DQG3DFI,B001EGP680,B0015ZAOLY,B01F8B7H24,"
A2RQOO8VYAEZZG,"B01CP39HMG,B006IQVFTA,B003QXZWYW,B0161ZC5GY,B01CP39M4O,B00G193RVI,B0025YVBG6,B004XMAVFA,B005VQZ09O,B000V3ME6Y,"
A2OL0JTU0DLH6B,"B0001EL9BO,B01DSY5XZ6,B000AV4XW0,B017GZJFV6,B00R5DS94O,B00IMRC4SY,B00ZY9MZZU,B000MIH34Q,B004ILMUYG,B00JZ2AURM,"
A1EMN4T3ROJDOO,"B00203MPJY,B00ZE3SSSO,B0010JREC2,B00B95PWFS,B01GOZ61O8,B00OMLC9HA,B01B4OIJ6M,B01CP39HMG,B005CVGJFM,B00JRW7QCC,"
A12ENBT314RFXR,"B01AZR97RE,B00ENIJNU8,B00KYCLTCM,B001NZF2Q8,B01B4OIJ62,B004IZA3YG,B001QTLNK0,B001CJJ5XG,B000PEJO76,B00M0V352C,"
A2RMQWK75EEN7R,"B00ZE3SSSO,B00B95PWFS,B01GOZ61O8,B00203MPJY,B0010JREC2,B001EGP680,B00DX7QL2S,B015WFNLR6,B0038CS02W,B016KDZHCG,"
A3CSWP37MF334K,"B00SZEQC46,B00940L86C,B011JFR26Y,B000Q34PES,B00N0YMMMC,B00C1RWL16,B017UO2AX8,B008XWXZ9U,B0037MIMLW,B003YC8NS2,"
A3GUK4RWXKHS9I,"B001EGP680,B00DX7QL2S,B00JRW7QCC,B00QPNKVGY,B003BT6HMW,B016KDZHCG,B01B4OIJ6M,B00G193SGW,B00OMLC9HA,B0015ZAOLY,"
A1JEAPSES2HNVE,"B0161ZC5GY,B004DQ0D1I,B00G193RVI,B0025YVBG6,B0037MIMLW,B000V3ME6Y,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,"
A2N7F6VT2SQDYZ,"B01B3QIEPC,B00JZ2AURM,B004QA77JW,B00B4F0LZ4,B0015ZC0ZM,B00PX78KPM,B00014GT8W,B003BT6HNQ,B00172I5IE,B00UI3OLZE,"
A1YH6DMZOS59A2,"B01CP39HMG,B000LD3J3Q,B01CP39M4O,B004XMAVFA,B01CP39FL4,B001NZ1OWO,B00IMRC4SY,B00TKOK5KC,B00ZY9MZZU,B000MIH34Q,"
A2DUS24FBC9FH5,"B01B3QIEPC,B004QA77JW,B0002RI2PG,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,"
AFU0JH2Z063DS,"B005VQZ09O,B01CP39FL4,B009S7H0UE,B00203Q9B4,B004UMYEIS,B0002ZW5UQ,B000EMDK2Y,B00G6H88FK,B0001Z66UM,B0013U0EYI,"
A279A4Y2N1CQ26,"B00203MPJY,B00ZE3SSSO,B0010JREC2,B00B95PWFS,B01GOZ61O8,B01CP39HMG,B01AZR97RE,B00QA29O2C,B00T57UPNQ,B00F6XZNLM,"
A3AO77W3NW2N9G,"B00M0V352C,B0015Z2XD6,B004I14JCC,B00F6XZNGM,B00PSFLL3M,B004N2S2JM,B003OGV7UO,B001EGP680,B0015ZAOLY,B01F8B7H24,"
A3S5LMVBT8ZGWY,"B00JFWA1Q2,B01452YZOA,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,"
ATZTIU71681SO,"B00KSS3MJ0,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,B0073FET84,B001B271Q2,"
A2KJIX9GXBCVWH,"B000OOSHAM,B000068DWY,B0009OAGVA,B001EGP680,B0015ZAOLY,B01F8B7H24,B00203SDQS,B003RJ165Y,B000WN417I,B000Z5YFY2,"
