overall,reviewerID,asin,Predict
3,A14E7LZASLSX36,B00PSFLL3M,0.0
4,A32JPW72EQDG1X,B00LNJSDWO,0.0
4,A2503LT8PZIHAD,B000O7NP38,2.8213537384203686
5,A2GPJR489OIH42,B0032Z24JU,0.0
4,A3N4CUW4UYC9I3,B00KSS3MJ0,0.0
4,A1GMGLN1UKXAD1,B004LD5304,0.0
3,A3U5CZ3PV82JXD,B0161ZC5GY,0.0
5,A34TNH973Q9XT0,B01DOZ5AA2,0.0
5,A1GMGLN1UKXAD1,B001PMIN10,0.0
4,ARTHSLN5BW5PW,B000KQD45C,0.0
3,A1YH6DMZOS59A2,B0058YKIA0,0.4031761905948625
5,A1GMGLN1UKXAD1,B00BD3R1PU,4.152395764007314
5,A1V1EP514B5H7Y,B000KQD45C,3.4625452695674195
5,A1GMGLN1UKXAD1,B000ULD9XE,0.0
5,A2RQOO8VYAEZZG,B0161ZC5GY,1.4503989903666175
5,A1GMGLN1UKXAD1,B00C8FVXQA,0.0
5,A3E0W5O1MPW3K,B00ZVFKY14,0.0
5,AOEUN9718KVRD,B00KSS3MJ0,5.0
5,A3DFH4CKPIT0N9,B0032Z24JU,0.0
5,A2B8GXSCB1R05T,B000GEJQKK,5.0
5,AK7CAW3N1XZV6,B000O7NP38,0.0
5,A24IOBGALGOZCB,B00KSS3MJ0,0.0
5,AYQ14XGJODM9J,B001ARP2LY,0.0
2,A1TH5UXT33E7RC,B000TUNMW4,3.453249388757056
4,AYQ14XGJODM9J,B001QTLNK0,0.0
1,A28I19Q54MYXGV,B000LD3J3Q,3.9218448134672546
1,AIK0G28AWIL17,B0058YKIA0,0.0
5,A1QSKSNWAGXKBZ,B0010MGNK8,0.0
5,A3MY4POKX3EQEX,B00QA29O2C,0.0
4,A3NHUQ33CFH3VM,B000LD3J3Q,4.027433658432835
1,A100WO06OQR8BQ,B000LD3J3Q,0.0
3,A1DH3QDZX8Z7GO,B000LD3J3Q,2.843689626934509
5,A1O4PNHACFEDEM,B001JHEY14,0.0
4,A2ZY3S7SD3QO8Z,B00B95PWFS,0.0
4,A1W4F91DH3XPB2,B00B95PWFS,0.0
5,A34XNPNAD1EVB4,B011MD169C,0.0
5,ATJ22NADXNLD9,B000KQD45C,0.0
3,A3RJGP3MFFG6PV,B0007WZ7YU,5.0
3,A5ZD6FBMZQGDS,B01B3QIEPC,0.0
4,A2F0E69BAX0T0T,B00KSS3MJ0,0.0
5,A2JAEZ0FMAMJVW,B00PKA9NWQ,3.832486493940193
5,A5U5T6EWH90O0,B018GZYGFU,3.3289620343359267
5,A1G60ANYI0HMEU,B000O7NP38,0.0
5,A1O4PNHACFEDEM,B001MF3FMW,0.0
4,AMZCZBK1EF1PV,B00ZVFKY14,0.0
3,A2OL0JTU0DLH6B,B01DSY5XZ6,0.0
3,A1TPW86OHXTXFC,B000LD3J3Q,4.327218838696936
5,A224O69F7AVXDR,B00G193RVI,0.0
5,A1J5PASA4OMBI4,B0060OUV5Y,5.0
4,A3CSWP37MF334K,B008XWXZ9U,0.0
3,A1XDQFM10Q1SMK,B01A0NT3D6,0.0
3,A2XNOB1T796Y6B,B000AV4XW0,0.0
4,A2UM324B00HBC8,B01AZR97RE,0.0
4,A1I6U5AQAT3ZG9,B0032Z24JU,3.0
3,A2GPJR489OIH42,B01B3QIEPC,0.0
4,A1C21QBAZ1W4Z2,B01B3QIEPC,0.0
3,A26EQ8U96JA92T,B000O7NP38,0.0
4,A1TPW86OHXTXFC,B000O7NP38,0.8571291995552611
2,A265IEMG2K5R4W,B000O7NP38,3.241134933967563
3,A1QK0XCAPHIW1L,B000GEJQKK,0.0
4,A3G5MOHY1U635N,B0032Z24JU,0.0
4,A41II52YCOH8Z,B00NGJLCEK,0.0
3,A15T9G38F589KM,B0032Z24JU,0.0
4,ABF0ARHORHUUC,B00ZVFKY14,0.0
5,A3CSWP37MF334K,B00SZEQC46,0.0
4,A2F35SS0RKWSO2,B002SQ6K1M,0.0
4,A3091RP0SPZLMN,B000O7NP38,0.0
4,A2L6BT1PVV9YN0,B000TUNMW4,0.4378285754218781
5,A312UBIOP091MH,B00ZY65RUI,0.0
3,A1QK0XCAPHIW1L,B001PLXLU4,0.0
4,A2BYZFC6T5MINP,B000LD3J3Q,4.077896408807843
5,A3K3SE4RK846WO,B01G2LKQTK,0.0
2,A1H6SBO7R007I8,B000AV4XW0,0.0
5,ACJ9N7ED37HXS,B00G193RVI,0.0
5,A1G60ANYI0HMEU,B00G193RVI,0.0
5,A1VGXHHR08G044,B00G193RVI,0.0
2,AFEYHFH2GH0QZ,B001QTLNK0,0.0
4,A1G60ANYI0HMEU,B001QTLNK0,0.0
5,A3K3SE4RK846WO,B0013J8ARW,0.0
4,A19YOYY7FLQMA6,B00LNJSDWO,3.0
4,A2MBLVMVDLHK1L,B01CF4J540,0.0
3,A1CCMW354ELJ3U,B00LNJSDWO,3.022939257037088
5,A1G60ANYI0HMEU,B00M0V3D7Y,0.0
4,A2503LT8PZIHAD,B00G193RVI,2.8213537384203686
5,A8GR4PH5NW96V,B0161ZC5GY,0.0
4,A1G60ANYI0HMEU,B018GZYGFU,0.0
5,A1G60ANYI0HMEU,B002HG7NX2,0.0
5,A19UTUEBWKIZFT,B00940L86C,0.0
5,A3K3SE4RK846WO,B00SZEQC46,0.0
5,AFU0JH2Z063DS,B005VQZ09O,0.0
5,A1G60ANYI0HMEU,B00M0V39VE,0.0
4,A3K3SE4RK846WO,B0012XM8MC,0.0
5,A23P5BO1UGNIRR,B00ZVFKY14,5.0
5,A1G60ANYI0HMEU,B00H2VO6P0,0.0
5,A1VGXHHR08G044,B001QTLNK0,3.82842712474619
5,A1G60ANYI0HMEU,B00J66M2SM,0.0
5,AFICF7DKHTQ87,B00J66M2SM,0.0
3,AT53ZTTO707MB,B000AV4XW0,0.8440679804560474
3,A2BYZFC6T5MINP,B000O7NP38,1.2790906375347078
3,A3RL0RFSSLJGKT,B017GZJFV6,0.0
5,A12ENBT314RFXR,B001NZF2Q8,5.0
4,A1G60ANYI0HMEU,B01GOZ61O8,0.0
5,AD1ZOPB0BBEHB,B009S7H0UE,0.0
5,A3IMBPNQYEZUWC,B000NG80GM,0.0
3,A2GPJR489OIH42,B00ZVFKY14,0.0
5,A1V1EP514B5H7Y,B000LD3J3Q,3.4625452695674195
5,A7EU2BWLLCJY2,B00ZE3SSSO,5.0
4,A30ODR6WBE61UB,B000O7NP38,1.5352151328325385
4,A1G60ANYI0HMEU,B01BI6SQ96,0.0
5,A1YX6S4I5GG5VK,B001QTLNK0,3.0
5,A1G60ANYI0HMEU,B00J9POUBC,0.0
4,A36U7QMYILRLSW,B00KSS3MJ0,0.0
5,A231LBC8EGPO5L,B00940L86C,0.0
4,A167ABU99FT4OC,B001QTLNK0,0.0
5,AZ9N3928BGQ0E,B001QTLNK0,3.82842712474619
4,A1TH5UXT33E7RC,B00B4F0LZ4,0.0
1,A397CWU6DM3O5G,B0025YVBG6,0.0
4,A2GPJR489OIH42,B00G193RVI,0.0
5,ADVSW4W1HHYF7,B000KQD45C,0.0
5,AKMEY1BSHSDG7,B00940L86C,0.0
4,AX5ZDQUSZG8MI,B01B3QIEPC,5.060880604296484
2,A21VGNU5959O85,B00XNTNH6Y,0.0
5,A19XMHRB3G4DIR,B01B3QIEPC,4.665284009980172
3,A2Q5DZRXBR6KAT,B004I14JCC,0.0
5,A3SMR4HRFJARSC,B001QTLNK0,0.0
5,A1M3CSHV1X9PAS,B00KSS3MJ0,0.0
3,A2OW1FKQFPIA5D,B00940L86C,1.6164323802956284
4,A21VGNU5959O85,B00M0V39VE,0.7553247657285233
5,A3QL857ALV5RCJ,B0025YVBG6,0.0
4,A2OGN68EIOK1DC,B00KSS3MJ0,0.0
1,A58OFA7T7WN9Z,B00176GSEI,5.0
1,A58OFA7T7WN9Z,B000IIA5UO,5.0
3,A13VL2XSHUWRTH,B003RJ165Y,0.0
5,A1F7YU6O5RU432,B00KSS3MJ0,0.0
1,A3MQ15651KGVLJ,B016FD2DQY,0.0
3,A2PKIQN4VJCPQZ,B00YETJ47I,0.0
4,A2IKX7H2PLHULP,B00B95PWFS,0.0
1,A2CLF0H9PUZ96X,B007P0MO2U,0.0
3,A2N7F6VT2SQDYZ,B001QTLNK0,2.9593138346137375
5,A2PUKFH7AJPAC,B00JFWA72U,0.0
3,A3B83GRTAX6QOM,B001ABYS4C,0.0
5,A1IZJVLNMFACS6,B003QXZWYW,4.70244055186357
3,A279A4Y2N1CQ26,B00LNJSDWO,0.0
5,ARYSDAZNRXN6G,B01AZR97RE,0.0
2,A2M6J4CGEA29JI,B0025YVBG6,0.0
5,A37APF2XOO3B5Z,B00M0V39VE,0.0
3,AMUP8DYE7EAN2,B001GPUHZQ,5.130899147947937
4,A2OWR5G2OAQF7C,B00ZY65RUI,5.02399359296949
3,A3KEZLJ59C1JVH,B00LNJSDWO,0.0
4,A37APF2XOO3B5Z,B00J66M2SM,2.936980079942013
4,ANHL7BB84WJMF,B00ZY65RUI,4.112260154669718
5,A37APF2XOO3B5Z,B00H2VO6P0,0.0
4,A2503LT8PZIHAD,B00D3M0V4C,0.0
5,A2EF1KIQ7TMPPF,B00D3M0V4C,0.0
4,AA0BGTQHWKSQY,B009S7H0UE,0.0
3,A279A4Y2N1CQ26,B0032Z24JU,0.0
4,AO2AQRPPSTABB,B00G193RVI,0.0
4,AT1RF4WNPGGLC,B00B95PWFS,0.0
5,A2H7XVRD27L2QL,B00KSS3MJ0,0.0
5,A1EXGL6L0QQ0M5,B00PKA9NWQ,3.4064698001760307
5,A3A5XNAM3ZW7Z6,B01B4OIJ62,0.0
3,A3A5XNAM3ZW7Z6,B002SQ6K1M,3.0618551803839344
3,A1C21QBAZ1W4Z2,B001NZ1OWO,0.0
5,A2U6GHU2EMC5M5,B00ZVFKY14,2.803216992657855
3,A2IGQTQGWVL230,B001QTLNK0,5.094515345869886
5,A368H9GFY1JCYC,B0025YVBG6,5.0
4,A2OW1FKQFPIA5D,B00ZY9MZZU,0.0
4,A2U6GHU2EMC5M5,B01B4OIJ62,0.9889409162094667
4,A29M09QBG9TZLP,B00OMLC9HA,4.5
3,A3TCMJ6GKZJFBQ,B002SQ6K1M,0.0
3,A3OC93X866Z8TB,B001QTLNK0,2.5557319968275367
5,A37APF2XOO3B5Z,B002HG7NX2,0.10503320009664449
5,A2Z8HBD9WFK2Z3,B0032Z24JU,0.0
3,A1LUK8APLC16WK,B0032Z24JU,0.423330535107616
4,A21SESEJ8E52B7,B01CF4J540,0.0
5,ATYUQROTHLNYV,B00DX7QL2S,0.0
5,AS7SB0A3QKVQV,B00D3M0V4C,0.0
4,A2UM324B00HBC8,B00G193RVI,0.0
5,A7RFDGVXDYQLJ,B00G193RVI,0.0
5,A1QSKSNWAGXKBZ,B00CFM5VGY,0.0
5,A1QSKSNWAGXKBZ,B00V3LFC3U,0.0
5,A1JTTI1KH3DOCY,B002SQ6K1M,4.814279257572432
5,A2ZJMLZ1IA2YA9,B00PSFLL3M,3.593451473286327
4,A1MDDJ2XUPZZOE,B017GZJFV6,0.0
3,A1OWRLSD7LTSQ9,B00940L86C,2.7035247976934174
5,A1QSKSNWAGXKBZ,B00U1E54CE,0.0
5,A1QSKSNWAGXKBZ,B00VGWPFIS,0.0
5,A231LBC8EGPO5L,B001PLXLU4,0.0
4,A1C21QBAZ1W4Z2,B001NZF2Q8,0.0
4,A2FNBD43DEZPM3,B00KSS3MJ0,0.0
5,A3S3R88HA0HZG3,B01B3QIEPC,0.0
4,A3KWR8J6CUUU63,B002SQ6K1M,1.3294463688529128
5,A1A2F1ZOWOPNJB,B00D3M0V4C,0.0
5,AGA7LFNS3YUXC,B00B95PWFS,0.7598930553151959
3,A2W4014S06NAIT,B00J9POUBC,5.0
5,A2CZ98V784SRJ0,B00B95PWFS,0.0
5,A33QUFNY4E5D0,B00D3M0V4C,0.0
5,A1C21QBAZ1W4Z2,B00ZE3SSSO,4.932146185572641
5,AGXND93DHIL81,B001Q58FAK,0.0
5,A1A2ATQ44P2A7Y,B00940L86C,0.0
5,A3KNJ386MRBPZC,B00KSS3MJ0,0.0
5,ARXHSWN3RMN93,B002K6AHQY,0.0
4,ALNFHVS3SC4FV,B01B4OIJ6M,0.0
5,AS7SVX6IGJ6F0,B00CTS82YW,0.0
2,AS7SVX6IGJ6F0,B00B9OR1IA,0.0
4,A2HHAV29CZ1OIE,B00940L86C,0.0
3,A2WGVNJJCNIQA0,B016N2SDVG,0.0
5,A2OX8O4TS0X3X8,B00AAV845M,0.0
5,A1SG1DJ72ISCRU,B003RJ165Y,0.0
5,A3OXRFCJI67IMN,B001QTLNK0,0.0
5,A3OXRFCJI67IMN,B01B3QIEPC,1.0589370295959495
5,AZ9N3928BGQ0E,B00ZVFKY14,0.0
3,A3OFOLJN35EQG8,B00FW6O5FI,0.0
5,A21VGNU5959O85,B00PKA9NWQ,0.0
5,A3N4VTNFPMTHEF,B00ZY9MZZU,4.0
3,A2V5R832QCSOMX,B00LNJSDWO,2.547460972625883
4,A2V5R832QCSOMX,B00ZY9MZZU,0.3561624020470332
4,AFICF7DKHTQ87,B002HG7NX2,0.0
4,AFICF7DKHTQ87,B01G2LKQTK,0.0
3,A3OFOLJN35EQG8,B0079K5ZPY,0.0
4,AFICF7DKHTQ87,B01F8B7H24,0.0
4,AFICF7DKHTQ87,B00M0V39VE,0.0
4,A5P60H1YBPXBE,B00B95PWFS,0.0
5,A3RGHO0Q938FRS,B00D3M0V4C,0.0
2,A67ZXSOC2XH4O,B00B95PWFS,0.0
5,A1ZENB34HH2EIM,B003QXZWYW,4.720207000149039
4,A2RQOO8VYAEZZG,B017GZJFV6,1.1879199614417124
3,A2E3NAL9ECE7VS,B00D3M0V4C,0.0
5,A21VGNU5959O85,B00ZY9MZZU,0.0
5,A21VGNU5959O85,B00B4F0LZ4,0.0
5,A1ZENB34HH2EIM,B00M0V39VE,0.0
5,A1ZENB34HH2EIM,B00H2VO6P0,0.0
5,A21VGNU5959O85,B0161ZC5GY,0.0
5,A21VGNU5959O85,B01AZR97RE,0.0
5,A21VGNU5959O85,B00ZY65RUI,0.0
5,A2NICGGIGIFU22,B00B95PWFS,0.03465504639084681
3,A5K3CK2PWYQ7O,B00ZVFKY14,0.0
4,A3HCZTTUH3CW9Z,B00B95PWFS,0.0
5,A1KI3173CO6TK2,B00YHMQDC6,5.0
4,A93YMZM7YKG1G,B008XWXZ9U,4.0
3,A3OWFKDYCCHA75,B00SNM5US4,4.825150353645794
4,A2OR94VN7XQCUO,B00ZVFKY14,0.0
4,A3FKGKUCI3DG9U,B00T57UPNQ,0.0
3,AM2FXMJCQAHEE,B00BJ5XCBE,1.1244597682340205
4,A1O229NVVDJUX2,B01CP39HMG,0.0
4,A3091RP0SPZLMN,B00KSS3MJ0,2.386255219908669
5,ARTHSLN5BW5PW,B01CP39FL4,0.0
4,A225OKW47SODNA,B004IZA3YG,0.0
2,A3MEMX0XF00TBD,B00T57UPNQ,0.0
4,A5ZD6FBMZQGDS,B01CP39FL4,4.5464330547977605
5,ACYR6O588USK,B011JFR26Y,0.0
4,A224KM22RQ5CD4,B00D3M0V4C,0.0
2,A1CEG62GJ3BI5U,B0161ZC5GY,0.0
1,A1C21QBAZ1W4Z2,B01DWRRYS8,0.0
4,A39LRLKACX89IP,B01CP39FL4,0.0
5,AUCXT9K30SHYF,B01CP39FL4,0.0
5,A2G4LKK57XMBL3,B00T57UPNQ,0.0
5,A2ZFS1ETNMDUX1,B00ZY9MZZU,0.0
5,A1C21QBAZ1W4Z2,B00H2VO6P0,0.0
3,A1QS1B2IW9SWHC,B01AZR97RE,0.0
3,A2KLA2OS6TQ2BR,B006IQVFTA,0.0
4,A3TCMJ6GKZJFBQ,B01CP39FL4,4.438361753773812
1,A3AHDR4F2J7YXX,B01CP39FL4,4.0
3,A231LBC8EGPO5L,B00ZY9MZZU,0.0
4,A2H2FT8WV5X6SV,B01CP39FL4,0.0
2,A13MKSASQ6YWL7,B0058YKIA0,3.0
3,A2OWR5G2OAQF7C,B00JZ2AURM,1.8911497233187131
5,A3OXRFCJI67IMN,B00ZVFKY14,0.0
4,A2OCDK0BOW6UCY,B00G193RVI,0.5073600540270143
4,A7UPJYPAH73NC,B01CP39FL4,2.3619537237448207
4,A2X61KKXXR6WNP,B00T57UPNQ,0.0
4,AJ68F5QP3GK5S,B01CP39HMG,0.0
1,A2TPFWN9C6LY4W,B00HX3KZFC,0.0
5,A2XIOXRRYX0KZY,B00IBDCYWK,0.0
4,AN2CU1YP12J4U,B01DOZ5AA2,0.0
5,A2E3NAL9ECE7VS,B01CP39FL4,4.899256655344721
5,A23OH5XOPXS6XI,B00ZZ8XOD2,0.0
5,A23OH5XOPXS6XI,B00KSS3MJ0,0.0
3,AHRNDSKWH1YBT,B00LNJSDWO,0.0
5,A3HZ687GB0AH7Y,B00ZE3SSSO,0.0
5,A173YMJ9XFVRSY,B00D3M0V4C,0.0
5,A1ZH5ULI4SBO48,B008XWXZ9U,0.0
5,A23OH5XOPXS6XI,B00JIM55MY,0.0
5,A2N7F6VT2SQDYZ,B01B3QIEPC,0.0
4,A1WF3V89I4E8BR,B00T57UPNQ,0.05553347500621339
4,A1NOV41485TE0D,B00PX78KPM,0.0
4,A1NOV41485TE0D,B00XNTNH6Y,0.0
5,A39H1GO9E3YQIB,B00T57UPNQ,0.0
3,ALNFHVS3SC4FV,B01CP39HMG,0.0
5,A25B1VQ8UIH82U,B01AY5UCGC,0.0
5,AQCL9JWDUGUO3,B01A0NT3D6,0.0
4,A2RX62V4E2BF5Z,B00D3M0V4C,0.0
5,A25B1VQ8UIH82U,B00G0IKDWG,0.0
3,A39WWMBA0299ZF,B0161ZC5GY,0.0
3,A3EXIZWHSNVNME,B00KSS3MJ0,3.8188732039545576
5,A25B1VQ8UIH82U,B00G193RVI,0.0
3,A5GPH59NDWJRB,B01CP39HMG,1.9757050141859585
5,ABZALFYN8WUVT,B00YHMQDC6,5.0
5,AZYJE40XW6MFG,B00D3M0V4C,0.0
5,A2065HBMYDXJ1S,B00T57UPNQ,3.9900334477120585
5,AW6J9IILGOZY3,B00T57UPNQ,0.512080697596431
4,A1E3TWWRB1Q7CS,B017GZJFV6,0.0
5,A3DZFEICHK5LF2,B00D3M0V4C,0.0
5,A8FKBLA05XOF0,B01CP39HMG,5.0
5,A24OG61UCZF55,B006HI60EY,0.0
5,A47Q26DA5037K,B01CP39FL4,5.0
4,A47Q26DA5037K,B01CP39HMG,0.0
5,A1QO88MU0PYJON,B008H6N7TU,0.0
4,A1XCSAX4BRT89Y,B01CP39FL4,0.0
4,AJRFZ0VZ0LD26,B00T57UPNQ,4.650782797976498
5,A1J5PASA4OMBI4,B00ZY65RUI,0.0
2,A2CUWCJHUPGL9W,B01CP39HMG,0.0
4,AQY5XBYSENNZQ,B00T57UPNQ,0.0
3,A3SMR4HRFJARSC,B01CP39HMG,1.240136269521858
4,A2X61KKXXR6WNP,B01CP39FL4,0.0
5,AF50DRVCXFMJL,B00XNTNH6Y,0.0
3,A1JFYDF90M3WF5,B00ZVFKY14,0.0
5,A2C8N6W0XPYJB0,B00WIJP48Y,5.0
5,A38NHXL5257E3B,B01B3QIEPC,0.0
4,A2L9OPJAAEK08Q,B01CP39FL4,4.0
2,ATZTIU71681SO,B00KSS3MJ0,0.0
2,A1M5ZT35YX6TIN,B016KDZHCG,0.0
5,AUEW0SKOB1XYF,B00PSFLL3M,3.593451473286327
5,A3091RP0SPZLMN,B00T57UPNQ,0.0
5,A2V9DTXTQ5YIMK,B01G2KWBZS,5.0
4,A2V5R832QCSOMX,B01B3QIEPC,0.0
2,A3OXRFCJI67IMN,B00T57UPNQ,1.0
3,ALNFHVS3SC4FV,B00B95PWFS,0.0
3,ALNFHVS3SC4FV,B017GZJFV6,0.0
3,AVL5IDEE8YA3D,B01CP39FL4,0.0
3,A2OHNA7PBBQ4C5,B01B3QIEPC,0.0
4,ANHL7BB84WJMF,B00ZY9MZZU,0.0
5,A39ANVSTOM4L6H,B01AZR97RE,0.0
3,A100WO06OQR8BQ,B01CP39FL4,0.0
5,A2ZJMLZ1IA2YA9,B01CP39FL4,0.5126889283353794
5,A1UUI7PFQ5FU4E,B00MTUT834,4.372196346495188
5,AAF5D1LTFGB7L,B01HGSJPMW,0.0
4,A2XI3URIX4E0PI,B00F9JGPTW,0.0
3,A6VPK7X53QNAQ,B00T57UPNQ,0.3949120375256358
5,APCSV85SWASN2,B01CP39FL4,0.0
4,AZD8SMNGQI98O,B01CP39HMG,0.0
5,A24OG61UCZF55,B00UI3OLZE,0.0
4,A25QBCHO0KFT0P,B01CP39FL4,0.48154529026547915
3,A3CW8OUDH7M079,B01AZR97RE,0.0
5,A24IOBGALGOZCB,B01CP39HMG,0.9506360794841067
4,A39BGN8JA7CIFX,B01CP39HMG,1.4447339932807135
4,AZQKNX6F8S84Q,B01CP39HMG,0.0
5,ABQWMANK4AR63,B01CP39M4O,4.293516445122426
4,ABQWMANK4AR63,B01CP39FL4,0.4384469120928611
5,A1BK60GZ4QME6I,B01CP39FL4,0.0
4,A235NA61RC6YC1,B01CP39FL4,0.0
3,A277TO3PKKNYDH,B019FYF466,0.0
5,AWPN47SSWK1JV,B01CP39M4O,4.316440456045054
5,A3S5WYWYKSAI9C,B00D3M0V4C,0.0
5,AUCXT9K30SHYF,B01CP39HMG,5.0
5,A14L2638XC00EZ,B01CP39HMG,5.0
5,APP35M28G2U51,B01CP39M4O,4.31816032579221
5,A1VCPMT1RRS7K0,B01CP39HMG,3.476508074143829
4,A29VG90T649CSU,B01CP39FL4,1.0
3,A16Z2OECAUX8Z4,B00FW6ZTW6,4.999999999999999
4,A1TPWGBNIYJ76F,B01CP39FL4,0.0
4,A1KDM0N4UCEPHA,B01CP39HMG,0.0
4,A2RME4353Y911C,B01CP39HMG,5.0
5,A38NHXL5257E3B,B00ZVFKY14,0.0
4,A2I05FGBTCRRB8,B01CP39M4O,4.386364606040341
5,A33SX0AD5PYD9B,B01CP39FL4,0.0
5,A2OXRXUVPXRC9H,B01CP39M4O,0.0
4,A224KM22RQ5CD4,B01CP39HMG,0.0
5,A2TBZAC0XYHLIB,B01CP39HMG,0.0
5,A2N7F6VT2SQDYZ,B01CP39HMG,0.2652644413776382
5,A3FHSLWEMH7JD8,B01CP39HMG,5.0
5,ASJ0MKRFZC47B,B01CP39FL4,0.0
4,AK9XE112RZO6Q,B00T57UPNQ,0.0
3,A2X3ZCTZ6PUHMC,B01CP39HMG,2.8545099704565193
5,A2TBZAC0XYHLIB,B01CP39FL4,5.0
5,A225OKW47SODNA,B01DQG3DFI,3.3831704169654513
5,ADS99W8WMEXZ2,B01CP39HMG,2.253037741542439
3,A2LXX47A0KMJVX,B01CP39HMG,3.6330966750221405
5,A1IHTJWYBLU17P,B01CP39M4O,4.31816032579221
4,A2S26YGSVXBCFL,B01CP39M4O,4.386364606040341
2,A3E0W5O1MPW3K,B01CP39M4O,3.0
3,A2SPV96SGOEO2,B01CP39HMG,0.0
4,A2BYZFC6T5MINP,B01CP39M4O,0.0
4,A1NKOYPJT8ZU8H,B00T57UPNQ,2.374869232861027
3,A2Q8GFSEUSGJ51,B01A982YRO,0.0
4,AQY5XBYSENNZQ,B01A982YRO,0.0
5,AGJN8GZ637X6P,B00KSS3MJ0,5.0
5,A2BQWD54CXBX6R,B01CP39FL4,2.3789587315437712
3,A1I477ADGMLVJM,B015WFNLR6,3.24635225070023
4,A1TH5UXT33E7RC,B01CP39HMG,0.11290571932204371
3,A1FDSZISWIXH1A,B015WFNLR6,3.4921870922984555
5,A2RQOO8VYAEZZG,B01CP39FL4,0.5798011060291018
4,A3F9CMU8KNAY1M,B01CP39M4O,4.386364606040341
4,A1E5WXNTI7EO2A,B01CP39HMG,0.0
5,A1YH6DMZOS59A2,B01CP39M4O,4.315026657495026
5,A2MBLVMVDLHK1L,B00ZVFKY14,0.0
5,A2XAQOWHRPY98K,B01CP39FL4,0.0
1,A1FMWLZ9YY91XI,B01CP39M4O,4.590977446784736
4,AD1ZOPB0BBEHB,B01CP39FL4,0.0
2,A305XM71TF83CY,B017GZJFV6,0.0
5,A26FEJTPYJ934F,B00QPNKVGY,0.0
5,A2G04D4QZAXL15,B01CP39FL4,0.0
4,A1O229NVVDJUX2,B01A982YRO,0.0
5,ATJ22NADXNLD9,B01A982YRO,0.0
4,AM83WJG9BE2EP,B00LNJSDWO,3.0725411504060123
4,ANHL7BB84WJMF,B017GZJFV6,1.5435193336704802
5,A1J5PASA4OMBI4,B00T07GQ3E,0.0
4,A37FFWZUGO8L7W,B015WFNLR6,5.108799838880468
4,A12ENBT314RFXR,B00M0V39VE,0.0
3,A3SMR4HRFJARSC,B01CP39FL4,0.0
4,A1278GKNIB8UZ,B01CP39FL4,0.49368525973830385
5,A2KWQ64TRHB3YH,B01A982YRO,0.0
4,A15T9G38F589KM,B015WFNLR6,0.0
5,A19YOYY7FLQMA6,B01A982YRO,1.2355889509705518
5,A2NWGJDNN7TG1H,B00J4F3YVY,0.0
4,A3NM1MT3Q2FHXV,B01CP39M4O,4.386364606040341
5,A2M6J4CGEA29JI,B00J66M2SM,4.039125738901904
5,A2OR94VN7XQCUO,B00T57UPNQ,2.5070736318283364
5,A3FMPT5IH0CJ50,B01CP39HMG,5.0
5,A35CCGJDNXUDY9,B01A982YRO,0.0
4,A3IUW081KXD3PE,B01A982YRO,0.0
5,A1A25TP5D0L22V,B00Q9660L2,0.0
3,A2RMQWK75EEN7R,B015WFNLR6,4.171572875253809
5,A13MKSASQ6YWL7,B01CP39HMG,4.0
3,A3QL857ALV5RCJ,B01A982YRO,0.0
4,A1IOSNSY31L5EI,B01CP39HMG,0.0
4,AG7EF0SVBQOUX,B01A982YRO,0.0
5,A5GPH59NDWJRB,B00QPNKVGY,4.801061797680592
3,A1QXWM5P0CT45,B00QPNKVGY,0.0
4,A26UNIPEVYE9DE,B01CP39FL4,0.0
3,AL1708MTIB1MD,B015WFNLR6,2.764134273747789
4,A2M1MNG7G40V85,B01A982YRO,0.0
4,AWXQORMZ3JY4P,B00QPNKVGY,0.0
4,A2CF66KIQ3RKX3,B00QPNKVGY,2.7927812017888947
4,A3T4OHEAHOJ700,B01CP39HMG,0.0
4,A3T4OHEAHOJ700,B01CP39FL4,0.0
3,A1382NUB0AKHTK,B015WFNLR6,4.171572875253809
5,A2MBLVMVDLHK1L,B013WZDAFQ,3.0179923922472636
5,A3LDLV1GWQJLEQ,B01A982YRO,0.0
5,A234G6UKEMMDCY,B00TBJWR0M,0.0
5,AG7EF0SVBQOUX,B00QPNKVGY,2.7526164089592053
4,AWCJ12KBO5VII,B00QPNKVGY,0.0
4,A3T6HX48F66512,B01CP39FL4,0.0
4,A2ZGPAIV64KOYU,B01A982YRO,2.989971559855081
4,A10ZBR6O8S8OCY,B01CP39HMG,5.0
4,A1PI8VBCXXSGC7,B01CP39HMG,0.004551669052276971
5,AWXQORMZ3JY4P,B01A982YRO,0.0
4,A33SX0AD5PYD9B,B00QPNKVGY,0.0
2,ALDV8DDZWWPYE,B01CP39FL4,0.0
1,A39WWMBA0299ZF,B00T57UPNQ,0.0
3,A3NM0RAYSL6PA8,B00M0V39VE,0.0
4,A1J5HIF41ENSMZ,B01CP39FL4,0.0
5,A1UC3OP4QI0RRU,B01A982YRO,0.0
2,A3JV4PJZD5O4NJ,B015WFNLR6,0.0
4,A1VS1LL905P5L5,B00QPNKVGY,0.0
3,A2LXC5ZHHP0WXP,B015WFNLR6,0.0
5,A3VTOLNB5N6FVP,B01B3QIEPC,0.8222258447829953
4,AK3402G7FO7AY,B01CP39M4O,4.3857790749752406
4,A1OWRLSD7LTSQ9,B01A982YRO,0.0
