User ID,Predicts
A1VGXHHR08G044,"B011J6HJKM,B000CRQHNU,B00G193RVI,B009G532FA,B002RS6JSA,B01DWRRYS8,B001QTLNK0,B00JRW7QCC,B00IZO0LLG,B0037MIMLW,"
A1WOX7A4W048GK,"B000ULD9XE,B00CNE2GOO,B001PMIN10,B000PHUKEE,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,"
A2J557IQKW3GCP,"B000IOAA3K,B000CRQHNU,B0037MIMLW,B00J4F3YVY,B016FD2DQY,B00IZO0LLG,B00T57UPNQ,B0001EL9BO,B01DWRRYS8,B00NGJLCEK,"
A1SKQULOV77NT2,"B002HG7NX2,B00U1E54CE,B01GDUM666,B0010OKF7S,B01DOZ5AA2,B01AZR97RE,B00MFTOMLC,B0010JREC2,B000PHVTVC,B00LCBRIW4,"
A2GFX3DQ8ZHPVK,"B000O7NP38,B00203MP9E,B00G6H88FK,B01CF4J540,B01FTDAHVO,B00CFM5VGY,B01DSY86YG,B001LITXVW,B00F6XZNGM,B000EMDK2Y,"
A38YS1DNHC3CVC,"B016KDZHCG,B000Q34ZS4,B00T07GQ3E,B003BT6HMW,B00176B8BG,B01BI6SQ96,B000GEJQKK,B008XWXZ9U,B003YC8NS2,B00OMLC9HA,"
A1E5WXNTI7EO2A,"B0025YVBG6,B00MGSJG3G,B001PLXLU4,B002HG7NX2,B004LCZEJK,B00ZY65RUI,B00XNTNH6Y,B01AZR97RE,B008VKEA9I,B00FW6O5FI,"
AK7CAW3N1XZV6,"B000KQ7X4K,B00203MP9E,B001MF3FMW,B01FTDAHVO,B001LITXVW,B006RBR7NO,B00F6XZNGM,B000EMDK2Y,B0001UWRCI,B00J9PYEYU,"
A19WEEGB05YAZ3,"B000142FVW,B001DTZK0C,B0012XM8MC,B000NG80GM,B00KSS3MJ0,B00HZ2BOEC,B00014GT8W,B004N2S2JM,B003OGV7UO,B00M0V39VE,"
AYCDZQ43FGKR,"B00172O9NO,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,B00203MP9E,B0015ZAOLY,B0060OUV5Y,"
A3TNM3C9ENUCFW,"B00176B8BG,B01BI6SQ96,B000GEJQKK,B008XWXZ9U,B003YC8NS2,B00OMLC9HA,B014AH60PW,B00G193SGW,B00V3LFC3U,B00EXW53GC,"
A26JLTTRXIY6OI,"B00176B8BG,B01BI6SQ96,B000GEJQKK,B008XWXZ9U,B003YC8NS2,B00OMLC9HA,B001Q58FAK,B01DSY86YG,B00B95PWFS,B001FNPJ5C,"
A24O15MYDNLZBE,"B00B27040G,B00B4F0LZ4,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,B00203MP9E,B0015ZAOLY,"
A1TH5UXT33E7RC,"B00B27040G,B00B4F0LZ4,B00ZY65RUI,B00FW6O5FI,B000IOAA3K,B00J4F3YVY,B01CP39HMG,B0025YVBG6,B01AZR97RE,B00XNTNH6Y,"
A1UC3OP4QI0RRU,"B00B95PWFS,B003QXZWYW,B00CYHM3Y8,B001G60E3K,B001FNPJ5C,B001Q58FAK,B01B4OIJ62,B00PX78KPM,B008H6N7TU,B01DSY86YG,"
A3MZNRSDQ32UUH,"B00ZY65RUI,B00203MP9E,B003QXZWYW,B00FW6O5FI,B000IOAA3K,B000CRQHNU,B00J4F3YVY,B01CP39HMG,B001DTZK0C,B000IEKTZ4,"
A1QXWM5P0CT45,"B0060OUV5Y,B00172PC3A,B00QPNKVGY,B000ADDVFI,B00T07GQ3E,B01B3QIEPC,B004JKNYL4,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,"
A2LAS014NSRW72,"B00PSFLL3M,B0012RWK5I,B000Z5YFX8,B00IBDCYWK,B00CYHM7NU,B001NZF2Q8,B001VJVP0S,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,"
A39ECS1S0CJ0X9,"B000142FVW,B000NG80GM,B00014GT8W,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B019FYF466,B00203MP9E,B0015ZAOLY,"
A1I6U5AQAT3ZG9,"B00B95PWFS,B00CYHM3Y8,B001FNPJ5C,B0015ZC1CY,B001Q58FAK,B01B4OIJ62,B00PX78KPM,B008H6N7TU,B01DSY86YG,B000TUNMW4,"
A3T6HX48F66512,"B008MAPGEK,B01CP39FL4,B000ZOFUOC,B000AV4XW0,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,"
AMS2CPERWN7JV,"B0060OUV5Y,B00172PC3A,B016KDZHCG,B017UO2AX8,B004RGM1L4,B00QPNKVGY,B00II17BAA,B00Q9660L2,B000ADDVFI,B00T07GQ3E,"
A2JDVZNTCXKUS2,"B00OMLC9HA,B01BI6SQ96,B00QA29O2C,B000GEJQKK,B003YC8NS2,B001CJJ5XG,B008XWXZ9U,B014AH60PW,B00176B8BG,B00G193SGW,"
AXSMYWPZY4JAW,"B0006PKIQA,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,B00203MP9E,B0015ZAOLY,B0060OUV5Y,"
A2XB933HCLJU51,"B01D90BYKC,B001CENUN2,B0001Z66UM,B000VTTC4U,B005VQZ09O,B00SNM5US4,B00203MP9E,B001T0HHAG,B01FTDAHVO,B00PKA9NWQ,"
A96JD9312DHWC,"B00B95PWFS,B001FNPJ5C,B001Q58FAK,B01B4OIJ62,B00PX78KPM,B008H6N7TU,B01DSY86YG,B0018BQ5MW,B00C8FVXQA,B00T57UPNQ,"
A141R97FHSSUQ0,"B009S7H0UE,B00H2VO6P0,B017GZJFV6,B00B95PWYE,B00N0YMMMC,B01GOZ61O8,B00ZVFKY14,B00JZ2AURM,B00ZY65RUI,B01A0NT3D6,"
ATA098GPRGT01,"B000QU75H0,B01D90BYKC,B005VQZ09O,B0001Z66UM,B00SNM5US4,B00E7T212K,B000W8JZIS,B000O7NP38,B00F6XZN9O,B0010MGNK8,"
AUCXT9K30SHYF,"B0025YVBG6,B00ZY65RUI,B008MAPGEK,B01CP39HMG,B01CP39FL4,B000ZOFUOC,B00XNTNH6Y,B008VKEA9I,B00NGJLCEK,B000AV4XW0,"
A1XCSAX4BRT89Y,"B008MAPGEK,B01CP39FL4,B000ZOFUOC,B000AV4XW0,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,"
A26BU3ZU0R5IPF,"B007PCB5OQ,B01B4OIJ6M,B01CP39M4O,B001O1K3I8,B00JRW7QCC,B00ENIJNU8,B00DX7QL2S,B000Z5YFY2,B00ZY9MZZU,B0036G153G,"
A24IOBGALGOZCB,"B0025YVBG6,B00ZY65RUI,B00203MP9E,B01CP39HMG,B001DTZK0C,B000IEKTZ4,B001LITXVW,B0012XM8MC,B00XNTNH6Y,B008VKEA9I,"
A3S3R88HA0HZG3,"B004JKNYL4,B00T07GQ3E,B01B3QIEPC,B00ZY65RUI,B01A0NT3D6,B0013U0EYI,B0015ZC1AQ,B000142FVW,B019FYF466,B00203MP9E,"
A28I19Q54MYXGV,"B00IBDCYWK,B00C1RWL16,B000LD3J3Q,B000ULGO7M,B00BD3R1PU,B00PSFLL3M,B00CYHM7NU,B001NZF2Q8,B001VJVP0S,B00ZY65RUI,"
AK3402G7FO7AY,"B01CP39M4O,B001Q58FAK,B01DSY86YG,B00B95PWFS,B001FNPJ5C,B011J6HJKM,B017GZJFV6,B0058YKIA0,B009G532FA,B00PX78KPM,"
A2AE75HDESZFN4,"B0002H842C,B00AAV845M,B0006PJRVM,B004DQ0D1I,B00KYCLTCM,B00YFVBQEO,B000O5WCN4,B00R3PZK14,B000PEJO76,B0006PJRRG,"
AMB2Z4FMDBWQY,"B001T0HHAG,B00PKA9NWQ,B000TUNMW4,B001Q58FAK,B01DSY86YG,B008XWXZ9U,B00B95PWFS,B00176B8BG,B001FNPJ5C,B00PX78KPM,"
A4JI0CFOUAXBR,"B01GOZ61O8,B017GZJFV6,B00JZ2AURM,B006RBR7NO,B002K6AHQY,B00ZVFKY14,B014AH60PW,B003YC8NS2,B00ZY65RUI,B01A0NT3D6,"
